transaction_id,transaction_datetime,account_id,customer_id,channel,type,status,category,subcategory,merchant,mcc,amount_brl,currency,installments,card_present,authorization_code,city,state,country,is_fraud,has_chargeback,balance_after_brl
T00003147,2024-10-26 11:39:27,A000037,C00697,Boleto,Débito,Aprovada,Compras,E-commerce,Americanas,5969.0,388.52,BRL,1,,,Olinda,PE,Brasil,False,False,2581.93
T00003148,2025-03-18 00:03:09,A001024,C00542,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,1058.83,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,9209.41
T00003149,2025-06-11 04:01:50,A001538,C00823,PIX,Débito,Aprovada,Serviços,Telefonia,TIM,4814.0,349.18,BRL,1,,,Curitiba,PR,Brasil,False,False,646.77
T00003150,2025-10-29 15:27:57,A001454,C00445,Cartão Online,Crédito,Aprovada,Saúde,Laboratório,Fleury,,56.15,BRL,12,False,BEYU5Q,Brasília,DF,Brasil,False,False,2139.14
T00003151,2025-07-18 14:07:09,A001801,C01012,TED,Débito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,751.88,BRL,1,,,Campinas,SP,Brasil,False,False,2910.84
T00003152,2025-10-02 22:39:37,A001115,C00847,App,Débito,Aprovada,Compras,Vestuário,Moda Center,5651.0,1213.14,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,4435.2
T00003153,2025-01-07 02:05:26,A001019,C01440,Cartão Online,Crédito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,23.37,BRL,1,False,DEG645,Feira de Santana,BA,Brasil,False,False,4130.01
T00003154,2025-07-21 00:21:40,A000810,C01160,Cartão Presencial,Crédito,Aprovada,Compras,Eletrônicos,FastShop,5732.0,102.2,BRL,2,True,,São José dos Campos,SP,Brasil,False,False,0.0
T00003155,2025-12-06 11:04:58,A001899,C01360,PIX,Débito,Aprovada,Habitação,Luz,Enel,4900.0,1043.61,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,3389.19
T00003156,2025-03-29 02:25:24,A001272,C00299,Cartão Online,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,653.92,BRL,1,,R72BBH,Belo Horizonte,MG,Brasil,False,False,0.0
T00003157,2026-01-05 07:01:06,A000762,C00141,PIX,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,4788.13,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,6179.8
T00003158,2025-08-29 05:14:29,A000528,C00894,PIX,Débito,Aprovada,Alimentação,Delivery,Uber Eats,,405.16,BRL,1,,,Salvador,BA,Brasil,False,False,1539.62
T00003159,2025-12-13 02:07:31,A001672,C00323,Boleto,Débito,Aprovada,Compras,Eletrônicos,FastShop,5732.0,458.58,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,3455.34
T00003160,2025-07-18 08:42:10,A000633,C00449,DOC,Débito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,343.07,BRL,1,,,Brasília,DF,Brasil,False,False,5400.09
T00003161,2025-02-03 06:55:39,A002109,C01192,Boleto,Débito,Pendente,Impostos,Taxas,Sefaz,9399.0,646.17,BRL,1,,,Caruaru,PE,Brasil,False,False,5565.04
T00003162,2025-03-27 17:30:53,A001525,C01032,PIX,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,723.06,BRL,1,,,Niterói,RJ,Brasil,False,False,2869.81
T00003163,2025-03-21 16:20:36,A002152,C00895,Saque ATM,Débito,Aprovada,Compras,Vestuário,Renner,,50.0,BRL,1,,,Maringá,PR,Brasil,False,False,4221.3
T00003164,2025-07-20 09:47:54,A001341,C01304,Saque ATM,Débito,Aprovada,Saúde,Clínica,Clínica Vida,8099.0,20.0,BRL,1,,,Uberlândia,MG,Brasil,False,False,5273.0
T00003165,2026-01-30 12:39:15,A000121,C00293,PIX,Débito,Aprovada,Alimentação,Supermercado,HiperMais,5411.0,279.09,BRL,1,,,Curitiba,PR,Brasil,False,False,4177.7
T00003166,2026-01-30 06:54:33,A001911,C00635,Cartão Online,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,122.14,BRL,1,False,DEL4BX,Maringá,PR,Brasil,False,False,2961.22
T00003167,2025-02-26 22:17:51,A000930,C00607,Boleto,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,633.39,BRL,1,,,Goiânia,GO,Brasil,False,False,1089.37
T00003168,2025-05-18 10:50:47,A001231,C00694,Cartão Presencial,Crédito,Aprovada,Transporte,Combustível,Posto BR,5541.0,37.12,BRL,1,,KTASRM,Brasília,DF,Brasil,False,False,579.79
T00003169,2026-01-24 08:33:58,A000624,C01013,Boleto,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,811.88,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,0.0
T00003170,2024-09-19 15:16:12,A001341,C01304,Boleto,Débito,Aprovada,Habitação,Luz,Enel,4900.0,2830.52,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,2248.89
T00003171,2025-05-30 10:36:10,A001350,C01287,Cartão Presencial,Crédito,Aprovada,Compras,Vestuário,Renner,5651.0,132.88,BRL,1,True,J3ZAG2,Uberlândia,MG,Brasil,False,False,2203.21
T00003172,2024-11-29 06:40:14,A000951,C00583,Internet Banking,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,500.27,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,2518.7
T00003173,2025-10-30 13:05:00,A001070,C01377,Cartão Presencial,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,307.04,BRL,1,True,TH89LK,Joinville,SC,Brasil,False,False,4212.85
T00003174,2026-01-11 13:21:35,A000540,C01065,Cartão Presencial,Crédito,Aprovada,Alimentação,Supermercado,Pão de Açúcar,5411.0,92.21,BRL,1,,WCMTQ2,Florianópolis,SC,Brasil,False,False,3615.43
T00003175,2025-10-24 12:30:14,A000012,C01210,Saque ATM,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,500.0,BRL,1,,,Salvador,BA,Brasil,False,False,4573.69
T00003176,2025-03-22 08:55:27,A001365,C00851,Cartão Presencial,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,1150.19,BRL,1,True,E2GE6J,Santos,SP,Brasil,False,False,6177.35
T00003177,2025-03-04 23:54:29,A001259,C00206,Cartão Online,Débito,Pendente,Impostos,IPVA,Detran,9399.0,212.81,BRL,1,False,,Juiz de Fora,MG,Brasil,False,False,3052.1
T00003178,2024-09-20 16:55:28,A000298,C01128,Internet Banking,Débito,Aprovada,Saúde,Laboratório,Fleury,8071.0,562.94,BRL,1,,,Salvador,BA,Brasil,False,False,4194.92
T00003179,2025-01-20 12:21:51,A000213,C01243,Boleto,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,577.84,BRL,1,,,Canoas,RS,Brasil,False,False,0.0
T00003180,2024-11-16 17:43:35,A000301,C01336,PIX,Débito,Estornada,Impostos,IPVA,Detran,9399.0,726.75,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,0.0
T00003181,2025-12-08 06:55:26,A000735,C00056,PIX,Débito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,1281.11,BRL,1,,,Blumenau,SC,Brasil,False,False,3937.96
T00003182,2024-10-12 03:05:28,A000291,C00865,Cartão Presencial,Crédito,Aprovada,Saúde,Laboratório,Dasa,8071.0,143.66,BRL,4,True,2AERGM,Caxias do Sul,RS,Brasil,False,False,4378.5
T00003183,2025-08-25 05:13:15,A000778,C00953,Internet Banking,Débito,Estornada,Lazer,Streaming,Spotify,4899.0,286.0,BRL,1,,,Londrina,PR,Brasil,False,False,6474.96
T00003184,2025-08-21 15:03:04,A001174,C01040,Internet Banking,Débito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,289.85,BRL,1,,,Salvador,BA,Brasil,False,False,2928.1
T00003185,2024-09-14 19:21:12,A002190,C01489,Cartão Presencial,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,300.46,BRL,1,True,LD2VA7,Florianópolis,SC,Brasil,False,False,2849.47
T00003186,2025-09-11 19:41:26,A001927,C00038,Cartão Online,Débito,Aprovada,Habitação,Luz,Enel,4900.0,886.69,BRL,3,False,VWXTBF,Goiânia,GO,Brasil,False,False,860.0
T00003187,2025-01-18 02:35:03,A000140,C00314,Boleto,Débito,Aprovada,Serviços,Assinatura,Adobe,4899.0,99.4,BRL,1,,,Canoas,RS,Brasil,False,False,7849.23
T00003188,2025-03-28 11:54:01,A001422,C00837,Saque ATM,Débito,Aprovada,Transporte,Estacionamento,Park&Go,,20.0,BRL,1,,,Salvador,BA,Brasil,False,False,1889.58
T00003189,2024-11-11 05:14:14,A000301,C01336,PIX,Débito,Aprovada,Serviços,Assinatura,Adobe,4899.0,269.94,BRL,1,,,Blumenau,SC,Brasil,False,False,2878.76
T00003190,2026-01-04 17:26:47,A000391,C00544,Cartão Online,Crédito,Aprovada,Serviços,Academia,BodyTech,7997.0,43.07,BRL,1,False,8UQYA5,Maringá,PR,Brasil,False,False,5891.32
T00003191,2024-10-17 05:40:51,A001608,C01373,TED,Débito,Aprovada,Serviços,Telefonia,TIM,4814.0,117.23,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,259.97
T00003192,2025-12-11 09:33:20,A002015,C01029,Internet Banking,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,278.77,BRL,1,,,Curitiba,PR,Brasil,False,False,0.0
T00003193,2025-11-03 21:59:57,A001007,C00006,Cartão Presencial,Crédito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,24.04,BRL,1,True,NVGM7W,Curitiba,PR,Brasil,False,False,2208.29
T00003194,2025-01-27 05:39:51,A001132,C00993,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,76.66,BRL,1,True,,Brasília,DF,Brasil,False,False,2127.7
T00003195,2025-01-13 08:07:30,A000334,C00125,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,146.34,BRL,1,True,FZPTPE,Feira de Santana,BA,Brasil,False,False,7020.19
T00003196,2026-03-03 08:58:54,A000164,C00602,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,730.56,BRL,1,,,Maringá,PR,Brasil,False,False,0.0
T00003197,2025-05-18 16:24:58,A000087,C00147,Cartão Presencial,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,132.58,BRL,1,True,QGDSFL,Contagem,MG,Brasil,False,False,2843.72
T00003198,2025-08-16 11:58:45,A000645,C01368,Cartão Online,Crédito,Pendente,Serviços,Assinatura,Adobe,4899.0,33.31,BRL,1,False,,Maringá,PR,Brasil,False,False,3899.31
T00003199,2025-02-13 05:28:16,A000847,C00572,Boleto,Débito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,446.66,BRL,1,,,Salvador,BA,Brasil,False,False,3684.84
T00003200,2025-10-06 14:43:58,A000228,C00925,PIX,Débito,Estornada,Saúde,Laboratório,Fleury,8071.0,747.91,BRL,1,,,Curitiba,PR,Brasil,False,False,5250.65
T00003201,2025-12-24 19:48:25,A002078,C00493,PIX,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,112.02,BRL,1,,,Ribeirão Preto,SP,Brasil,False,False,3609.05
T00003202,2025-11-04 21:46:11,A001979,C00946,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,33.02,BRL,1,True,SSWYE8,Rio de Janeiro,RJ,Brasil,False,False,5801.04
T00003203,2025-01-01 15:24:04,A001156,C01445,TED,Débito,Aprovada,Saúde,Farmácia,Drogasil,5912.0,349.63,BRL,1,,,Canoas,RS,Brasil,False,False,7474.48
T00003204,2025-04-12 22:33:42,A001597,C00191,App,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,594.74,BRL,1,,,Blumenau,SC,Brasil,False,False,2517.71
T00003205,2025-02-02 15:38:07,A001387,C00814,Cartão Presencial,Crédito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,40.55,BRL,1,True,CG25LS,Salvador,BA,Brasil,False,False,5572.19
T00003206,2026-02-23 21:29:03,A000489,C00222,Saque ATM,Débito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,100.0,BRL,1,,,Londrina,PR,Brasil,False,False,4878.37
T00003207,2026-02-19 12:39:09,A000602,C00687,Cartão Presencial,Crédito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,107.8,BRL,1,True,VSQP6R,Aparecida de Goiânia,GO,Brasil,False,False,4157.28
T00003208,2025-04-15 03:28:55,A000029,C00452,PIX,Débito,Pendente,Impostos,IPVA,Detran,9399.0,5993.8,BRL,1,,,Blumenau,SC,Brasil,False,False,5238.22
T00003209,2026-01-21 08:42:17,A001214,C01029,Cartão Online,Débito,Aprovada,Impostos,Taxas,Sefaz,,352.18,BRL,1,False,TX3PZE,Brasília,DF,Brasil,False,False,3533.99
T00003210,2024-11-06 20:22:48,A000806,C00618,Internet Banking,Débito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,71.82,BRL,1,,,Londrina,PR,Brasil,False,False,1965.46
T00003211,2025-07-24 20:29:06,A001389,C00750,Internet Banking,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,224.01,BRL,1,,,Olinda,PE,Brasil,False,False,4966.2
T00003212,2025-12-02 09:03:05,A000542,C01407,Internet Banking,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,1303.96,BRL,1,,,Blumenau,SC,Brasil,False,False,3577.65
T00003213,2025-07-06 08:41:42,A001540,C01406,Internet Banking,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,276.42,BRL,1,,,Campinas,SP,Brasil,False,False,0.0
T00003214,2025-11-16 07:17:14,A000302,C01108,PIX,Débito,Pendente,Lazer,Cinema,Cinemark,7832.0,359.83,BRL,1,,,Joinville,SC,Brasil,False,False,4895.16
T00003215,2024-10-18 10:09:32,A001837,C01260,Boleto,Débito,Aprovada,Alimentação,Restaurante,Churras Grill,5812.0,126.82,BRL,1,,,Brasília,DF,Brasil,False,False,0.0
T00003216,2025-07-15 05:59:51,A001355,C00633,PIX,Débito,Aprovada,Alimentação,Delivery,iFood,5812.0,879.1,BRL,1,,,São José dos Campos,SP,Brasil,False,False,5142.26
T00003217,2025-10-28 04:17:47,A000978,C01242,Cartão Presencial,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,301.92,BRL,1,True,8UD5VE,Campinas,SP,Brasil,False,False,2452.0
T00003218,2024-09-19 07:40:23,A000360,C00168,TED,Débito,Estornada,Habitação,Luz,Enel,4900.0,2454.57,BRL,1,,,Goiânia,GO,Brasil,False,False,7287.72
T00003219,2026-01-20 05:09:17,A000887,C00191,Cartão Presencial,Crédito,Aprovada,Alimentação,Supermercado,BomPreço,5411.0,61.34,BRL,1,True,Q2G23F,Campinas,SP,Brasil,False,False,6457.64
T00003220,2025-04-02 13:03:08,A000119,C01317,TED,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,624.61,BRL,1,,,Ribeirão Preto,SP,Brasil,False,False,690.2
T00003221,2025-09-08 22:13:52,A001389,C00750,TED,Débito,Falha,Compras,Eletrônicos,FastShop,5732.0,665.35,BRL,1,,,Blumenau,SC,Brasil,False,False,1479.62
T00003222,2024-10-13 04:10:06,A001502,C00053,Internet Banking,Débito,Falha,Saúde,Farmácia,Pague Menos,5912.0,629.67,BRL,1,,,Contagem,MG,Brasil,False,False,7587.51
T00003223,2025-09-28 17:41:36,A000203,C00142,Cartão Online,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,701.05,BRL,1,False,HMZLBA,Olinda,PE,Brasil,False,False,5203.41
T00003224,2024-10-14 20:53:40,A001210,C00312,PIX,Débito,Aprovada,Serviços,Internet,Claro NET,4816.0,259.38,BRL,1,,,Goiânia,GO,Brasil,False,False,0.0
T00003225,2025-10-14 21:23:48,A001307,C00613,Cartão Online,Crédito,Aprovada,Lazer,Bar,Pub 77,5813.0,109.57,BRL,1,False,X5SQGH,Florianópolis,SC,Brasil,False,False,2458.21
T00003226,2025-11-10 11:28:37,A000371,C00644,Boleto,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,486.72,BRL,1,,,Brasília,DF,Brasil,False,False,1286.41
T00003227,2025-04-18 14:53:15,A001595,C00187,App,Débito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,562.28,BRL,1,,,Caxias do Sul,RS,Brasil,True,False,1937.02
T00003228,2025-01-04 20:44:14,A001353,C01324,Saque ATM,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,50.0,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,0.0
T00003229,2024-09-20 04:36:01,A002021,C00460,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,,1672.41,BRL,1,,,Feira de Santana,BA,Brasil,False,False,8815.47
T00003230,2025-11-05 14:43:18,A000962,C00821,PIX,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,2998.71,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,2721.2
T00003231,2026-01-21 04:30:07,A001733,C01025,Cartão Presencial,Crédito,Aprovada,Alimentação,Delivery,iFood,5812.0,58.71,BRL,1,True,QK2RNU,Londrina,PR,Brasil,False,False,6471.52
T00003232,2025-06-12 05:55:16,A000632,C00871,Boleto,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,2057.65,BRL,1,,,Uberlândia,MG,Brasil,False,False,1363.49
T00003233,2025-02-12 10:05:19,A000258,C01482,Cartão Presencial,Crédito,Aprovada,Serviços,Internet,Vivo Fibra,4816.0,219.86,BRL,1,True,MHZMR9,Duque de Caxias,RJ,Brasil,False,False,3777.35
T00003234,2025-10-01 21:15:38,A000018,C00477,App,Crédito,Estornada,Transporte,Pedágio,Sem Parar,4784.0,188.95,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,4651.22
T00003235,2025-08-18 14:27:59,A000385,C01154,DOC,Débito,Aprovada,Serviços,Academia,Smart Fit,7997.0,270.67,BRL,1,,,Blumenau,SC,Brasil,False,False,3211.99
T00003236,2024-11-08 02:39:51,A000254,C00995,Internet Banking,Débito,Aprovada,Serviços,Telefonia,Vivo,4814.0,737.88,BRL,1,,,Londrina,PR,Brasil,False,False,2157.82
T00003237,2025-04-04 22:01:11,A000857,C01013,Cartão Presencial,Crédito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,59.88,BRL,6,True,69T4LG,Caruaru,PE,Brasil,False,False,1335.58
T00003238,2026-02-20 23:51:47,A000232,C00132,Internet Banking,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,2773.79,BRL,1,,,Porto Alegre,RS,Brasil,False,False,0.0
T00003239,2025-09-03 06:58:17,A001311,C00513,Cartão Presencial,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,540.69,BRL,1,True,CY7BGJ,Blumenau,SC,Brasil,False,False,1177.94
T00003240,2025-07-22 02:09:11,A000505,C00571,Cartão Presencial,Crédito,Aprovada,Transporte,Pedágio,Veloe,4784.0,36.65,BRL,1,True,HF6USK,Maringá,PR,Brasil,False,False,0.0
T00003241,2025-02-09 03:03:31,A000880,C01415,PIX,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,497.33,BRL,1,,,Niterói,RJ,Brasil,False,False,6064.7
T00003242,2024-09-16 04:29:05,A001321,C00736,Saque ATM,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,400.0,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,4920.29
T00003243,2024-11-18 17:05:51,A001920,C01079,TED,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,133.18,BRL,1,,,Olinda,PE,Brasil,False,False,0.0
T00003244,2025-01-16 03:40:37,A001087,C00713,App,Débito,Aprovada,Saúde,Farmácia,Pague Menos,5912.0,303.93,BRL,1,,,Niterói,RJ,Brasil,False,False,1553.37
T00003245,2025-02-05 02:58:14,A000105,C00470,PIX,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,243.33,BRL,1,,,Porto Alegre,RS,Brasil,False,False,736.66
T00003246,2025-07-22 06:56:23,A000589,C00906,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,1570.95,BRL,1,,,Canoas,RS,Brasil,False,False,5470.81
T00003247,2025-05-19 01:04:01,A001185,C00915,Cartão Presencial,Crédito,Aprovada,Lazer,Cinema,Cinemark,7832.0,133.88,BRL,1,True,6VUYFD,Brasília,DF,Brasil,False,False,9468.18
T00003248,2025-12-15 23:40:20,A000984,C00923,App,Crédito,Aprovada,Compras,Livraria,Saraiva,5942.0,1221.93,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,5344.07
T00003249,2026-01-06 21:32:50,A000766,C00507,TED,Débito,Aprovada,Lazer,Streaming,Spotify,4899.0,132.87,BRL,1,,,Recife,PE,Brasil,False,False,6173.2
T00003250,2025-03-14 21:46:28,A000654,C00874,Saque ATM,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,100.0,BRL,1,,,Campinas,SP,Brasil,False,False,3171.88
T00003251,2026-01-02 22:26:13,A000089,C01301,Cartão Presencial,Crédito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,79.76,BRL,1,True,RNTKYT,Volta Redonda,RJ,Brasil,False,False,3717.98
T00003252,2025-02-22 19:19:27,A000774,C01372,App,Crédito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,1461.78,BRL,1,,,Curitiba,PR,Brasil,False,False,3799.56
T00003253,2025-12-27 03:31:19,A001217,C00206,App,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,3710.29,BRL,1,,,Goiânia,GO,Brasil,False,False,5278.16
T00003254,2025-04-07 13:02:27,A000038,C00570,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,545.46,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,2370.57
T00003255,2025-08-15 18:58:52,A001402,C00781,Saque ATM,Débito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,50.0,BRL,1,,,Olinda,PE,Brasil,False,False,7555.98
T00003256,2025-04-19 16:09:46,A000827,C01302,TED,Débito,Aprovada,Saúde,Farmácia,Drogasil,5912.0,3146.32,BRL,1,,,São José dos Campos,SP,Brasil,False,False,5158.39
T00003257,2025-01-05 17:59:03,A001008,C00837,App,Débito,Aprovada,Saúde,Clínica,Clínica Vida,8099.0,272.54,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,7238.79
T00003258,2025-02-16 01:46:56,A000526,C01493,Saque ATM,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,50.0,BRL,1,,,Recife,PE,Brasil,False,False,3865.09
T00003259,2025-09-17 04:47:26,A001697,C01050,Boleto,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,175.9,BRL,1,,,Maringá,PR,Brasil,False,False,2342.19
T00003260,2024-10-21 11:37:45,A000116,C01343,Cartão Presencial,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,361.18,BRL,1,True,ZPUFC8,Brasília,DF,Brasil,False,False,5487.54
T00003261,2025-01-20 10:38:20,A000976,C01143,Boleto,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,3304.6,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,1899.01
T00003262,2024-10-10 00:21:50,A002063,C01024,Internet Banking,Débito,Aprovada,Lazer,Streaming,Disney+,4899.0,2036.63,BRL,1,,,Curitiba,PR,Brasil,False,False,403.75
T00003263,2024-09-25 04:28:59,A001938,C00159,Internet Banking,Débito,Aprovada,Lazer,Cinema,Cinemark,7832.0,284.06,BRL,1,,,Olinda,PE,Brasil,False,False,7209.93
T00003264,2025-08-03 05:33:34,A001780,C00234,Cartão Presencial,Débito,Estornada,Impostos,IPVA,Detran,9399.0,298.7,BRL,1,True,,Feira de Santana,BA,Brasil,False,False,99.95
T00003265,2024-10-11 21:24:22,A000565,C01136,Cartão Online,Crédito,Aprovada,Serviços,Assinatura,Adobe,4899.0,48.63,BRL,1,,QWNKAN,Belo Horizonte,MG,Brasil,False,False,3004.3
T00003266,2025-07-27 12:46:43,A001004,C01131,Internet Banking,Débito,Falha,Habitação,Condomínio,Condomínio Alpha,6536.0,498.22,BRL,1,,,Feira de Santana,BA,Brasil,False,False,0.0
T00003267,2025-09-23 01:41:45,A000291,C00865,Boleto,Débito,Aprovada,Lazer,Show,Ticketmaster,7922.0,106.57,BRL,1,,,Blumenau,SC,Brasil,False,False,1820.02
T00003268,2025-11-30 21:35:03,A000856,C00059,PIX,Débito,Pendente,Transporte,Aplicativo,InDrive,4121.0,162.5,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,3748.8
T00003269,2026-01-05 13:19:25,A001138,C01454,PIX,Débito,Estornada,Transporte,Estacionamento,Park&Go,7523.0,495.14,BRL,1,,,Ribeirão Preto,SP,Brasil,False,False,0.0
T00003270,2024-12-30 19:50:12,A001291,C00945,App,Débito,Aprovada,Serviços,Assinatura,Adobe,4899.0,220.42,BRL,1,,,Goiânia,GO,Brasil,False,False,7990.38
T00003271,2025-03-02 13:59:49,A001708,C01367,Saque ATM,Débito,Aprovada,Habitação,Luz,Enel,4900.0,300.0,BRL,1,,,Uberlândia,MG,Brasil,False,False,2919.95
T00003272,2026-02-05 20:47:40,A001561,C01087,TED,Débito,Aprovada,Transporte,Aplicativo,Uber,4121.0,365.65,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,2120.29
T00003273,2025-03-25 03:27:20,A000428,C01036,Cartão Presencial,Crédito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,42.26,BRL,1,True,C5A78S,Florianópolis,SC,Brasil,False,False,1596.0
T00003274,2025-01-15 16:36:58,A000067,C01355,Cartão Presencial,Crédito,Aprovada,Alimentação,Supermercado,BomPreço,5411.0,72.02,BRL,1,True,3KCNFL,Olinda,PE,Brasil,False,False,0.0
T00003275,2026-01-18 13:38:33,A000564,C00606,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,154.99,BRL,1,,,Curitiba,PR,Brasil,False,False,3562.04
T00003276,2024-10-30 16:36:16,A000662,C01306,PIX,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,158.99,BRL,1,,,Brasília,DF,Brasil,False,False,3252.89
T00003277,2026-01-23 05:12:45,A002103,C00139,TED,Débito,Aprovada,Compras,Eletrônicos,TechHouse,5732.0,699.9,BRL,1,,,Caruaru,PE,Brasil,False,False,5347.57
T00003278,2024-11-02 03:51:25,A001979,C00946,PIX,Débito,Estornada,Alimentação,Lanchonete,Pastel & Suco,5814.0,745.7,BRL,1,,,Brasília,DF,Brasil,False,False,7843.91
T00003279,2025-03-28 04:54:09,A001589,C00523,PIX,Débito,Pendente,Alimentação,Delivery,Rappi,5812.0,203.75,BRL,1,,,Niterói,RJ,Brasil,False,False,3630.58
